28/02/20_15:24	atmega88p:8MHz	0.242083692551	0.235621929169	0.298141002655
28/02/20_19:45	atmega8:extHigh	0.0200616188049	0.020005941391	0.07245182991034
28/02/20_19:45	atmega8:8MHz	0.0357918414275	0.020005941391	0.079988956451
28/02/20_19:45	atmega8:4MHz	0.0389928086996	0.020005941391	0.0724518299103
28/02/20_19:45	atmega8:2MHz	0.0572504861355	0.020005941391	0.172434091568
28/02/20_19:45	atmega8:1MHz	0.0945771507263	0.020005941391	0.294651985168
28/02/20_20:09	atmega328p:extHigh	0.0200735936165	0.020005941391	0.0859801769257
28/02/20_20:09	atmega328p:8MHz	0.0251893393993	0.020005941391	0.0949099063873
28/02/20_20:09	atmega328p:1MHz	0.0977448895772	0.020005941391	0.307442903519
